"","i","avg_r","age","sex","born"
"1220","GA1088",0.00846490653389238,1,1,NA
"1221","GA2797",0.00800904088050314,1,1,1
"1222","GA1075",0.00775244584206848,1,1,1
"1223","GA1777",0.00467876484975542,1,2,1
"1224","GA2505",0.00549222571628232,1,1,1
"1225","GA145",0.00240216631726066,1,1,1
"1226","GA2487",0.00763779699510832,1,2,1
"1227","GA1867",0.0111536949685535,1,2,0
"1228","GA832",0.00722833682739343,1,2,1
"1229","GA1847",0.00408368273934312,1,1,1
"1230","GA234",0.00157232704402516,1,2,1
"1231","GA3274",0.0050882250174703,4,2,0
"1232","GA3262",0.00565600978336827,1,1,0
"1233","GA160",0.00647493011879804,3,1,0
"1234","GA1529",0.00447676450034941,4,2,0
"1235","GA61",0.00733752620545073,4,1,0
"1236","GA2774",0.00469514325646401,6,2,0
"1237","GA3500",0.00373154699510832,5,1,0
"1238","GA3478",0.00740303983228512,1,1,0
"1239","GA1086",0.00754498602375961,14,2,0
"1240","GA1070",0.00716282320055905,5,2,0
"1241","GA140",0.00478249475890985,60,2,0
"1242","GA2255",0.00471698113207547,2,2,0
"1243","GA2854",0.00174703004891684,17,2,0
"1244","GA2266",0.00384346610761705,2,1,0
"1245","GA1536",0.00209643605870021,2,1,0
"1246","GA2892",0.00908182651991614,5,1,0
"1247","GA2511",0.00636028127183788,4,1,NA
"1248","GA1744",0.00179070580013976,2,2,NA
"1249","GA2618",0.00469514325646401,2,1,NA
"1250","GA2914",0.00747401292802236,2,1,1
"1251","GA3527",0.00618011879804333,1,1,0
"1252","GA44",0.00292627533193571,1,1,0
"1253","GA3613",0.0068652821453529,6,1,0
"1254","GA2824",0.0068652821453529,4,2,0
"1255","GA1147",0.0068652821453529,1,2,0
"1256","GA841",0.00569968553459119,18,1,0
"1257","GA3572",0.00279524807826695,6,1,0
"1258","GA1415",0.00279524807826695,2,1,0
"1259","GA301",0,4,2,0
"1260","GA952",0.00196540880503145,1,2,0
"1261","GA610",0.00174703004891684,5,1,0
"1262","GA2172",0.0010482180293501,5,2,0
"1263","GA3324",0.0060272536687631,6,2,0
"1264","GA1931",0.00465146750524109,4,1,0
"1265","GA1271",0.00174703004891684,8,2,0
"1266","GA1185",0.0010482180293501,5,1,0
"1267","GA516",0.00735390461215933,5,1,0
"1268","GA3391",0.00227113906359189,6,1,0
"1269","GA3311",0.0035377358490566,1,1,0
"1270","GA3257",0.000917190775681342,1,1,0
"1271","GA2495",0.0060272536687631,3,2,0
"1272","GA1716",0.0060272536687631,1,2,0
"1273","GA1996",0.000524109014675052,5,1,NA
"1274","GA3096",0.00469514325646401,6,2,NA
"1275","GA2519",0.00754498602375961,10,1,0
"1276","GA591",0.00754498602375961,2,1,0
"1277","GA2590",0.0048370894479385,20,1,NA
"1278","GA1749",0.0048370894479385,12,1,NA
"1279","GA2701",0.00518649545772187,14,1,0
"1280","GA404",0.00518649545772187,11,1,NA
"1281","GA2500",0.00183438155136268,7,2,0
"1282","GA3341",0.00587438853948288,1,1,0
"1283","GA2362",0.00370151991614256,2,2,0
"1284","GA800",0.00469514325646401,2,2,0
"1285","GA3189",0.0010482180293501,18,2,0
"1286","GA2713",0.00475519741439553,9,1,0
"1287","GA3514",0.00337395178197065,1,1,0
"1288","GA2719",0.00198724668064291,1,2,NA
"1289","GA3322",0.00355957372466806,7,2,0
"1290","GA902",0.00174703004891684,21,2,0
"1291","GA905",0.0052137928022362,1,1,0
"1292","GA108",0.00733752620545073,9,2,0
"1293","GA1745",0.00475519741439553,3,1,0
"1294","GA1259",0.00192173305380853,64,2,NA
"1295","GA1294",0.00775790531097135,1,2,0
"1296","GA2114",0.00554136093640811,12,2,0
"1297","GA478",0.00266422082459818,21,2,NA
"1298","GA1249",0.00579795597484277,16,2,NA
"1299","GA1673",0.00359233053808526,6,1,NA
"1300","GA413",0.0038980607966457,9,2,NA
"1301","GA3315",0.00183438155136268,30,2,NA
"1302","GA2639",0.00227113906359189,17,2,NA
"1303","GA3561",0.00846490653389238,2,1,NA
"1304","GA2002",0,21,2,0
"1305","GA2363",0,25,1,0
"1306","GA75",0,39,2,0
"1307","GA3144",0,32,2,0
"1308","GA1633",0.0010482180293501,40,2,0
"1309","GA3525",0.00174703004891684,38,2,0
"1310","GA2473",0.00314465408805031,41,2,0
"1311","GA34",0.000524109014675052,34,2,0
"1312","GA356",0.000349406009783368,37,2,0
"1313","GA3493",0.00139762403913347,47,2,0
"1314","GA1750",0.0010482180293501,47,2,0
"1315","GA577",0.000349406009783368,49,2,1
"1316","GA278",0,47,2,0
"1317","GA3148",0.00157232704402516,45,2,0
"1318","GA142",0.0010482180293501,47,2,0
"1319","GA2699",0.00279524807826695,40,2,0
"1320","GA3027",0.00139762403913347,50,2,0
"1321","GA1846",0.0010482180293501,50,2,0
"1322","GA745",0.0010482180293501,50,2,0
"1323","GA2060",0.000698812019566737,49,2,0
"1324","GA1071",0.00262054507337526,55,2,0
"1325","GA1450",0.00296995108315863,63,2,1
"1326","GA2262",0.00192173305380853,58,2,0
"1327","GA3196",0,53,2,1
"1328","GA1549",0.0010482180293501,70,2,0
"1329","GA1808",0,69,2,0
"1330","GA2837",0,42,1,0
"1331","GA1060",0,38,1,0
"1332","GA1676",0.0010482180293501,41,1,1
"1333","GA2286",0.00139762403913347,41,1,0
"1334","GA2282",0.0010482180293501,47,1,1
"1335","GA1968",0,53,1,NA
"1336","GA961",0.00279524807826695,63,1,1
"1337","GA1806",0.00139762403913347,64,1,1
"1338","GA2980",0.00244584206848358,62,1,0
"1339","GA671",0.00192173305380853,69,1,1
"1340","GA2064",0.00506638714185884,80,1,1
"1341","GA2202",0.00296995108315863,69,1,1
"1342","GA3312",0.00628930817610063,65,1,1
"1343","GA1860",0.00349406009783368,69,1,1
"1344","GA1381",0.000873515024458421,50,2,0
"1345","GA3313",0.00659503843466108,88,2,1
"1346","GA657",0,33,2,0
"1347","GA1540",0.000873515024458421,58,2,0
"1348","GA3427",0,53,1,NA
"1349","GA2207",0.00139762403913347,35,2,0
"1350","GA3593",0.00515373864430468,65,2,1
"1351","GA2274",0,23,2,0
"1352","GA3286",0.00174703004891684,43,2,0
"1353","GA1737",0,38,1,0
"1354","GA2480",0.00244584206848358,51,2,1
"1355","GA496",0.00349406009783368,76,2,1
"1356","GA3024",0.00279524807826695,75,1,1
"1357","GA3584",0,33,1,0
"1358","GA3562",0,52,2,1
"1359","GA2334",0,21,2,NA
"1360","GA895",0.00262054507337526,67,1,1
"1361","GA2031",0.00139762403913347,48,1,1
"1362","GA2306",0,38,1,0
"1363","GA498",0.000349406009783368,33,2,0
"1364","GA1351",0.00454227812718379,74,1,0
"1365","GA2620",0.00139762403913347,25,2,0
"1366","GA1391",0.0010482180293501,41,2,0
"1367","GA2827",0.00244584206848358,65,2,1
"1368","GA819",0.000698812019566737,74,2,1
"1369","GA317",0.00157232704402516,69,2,0
"1370","GA3494",0.0010482180293501,70,2,1
"1371","GA2626",0.00139762403913347,70,2,1
"1372","GA1300",0.000349406009783368,58,2,1
"1373","GA1211",0,23,1,0
"1374","GA627",0,24,1,NA
"1375","GA2464",0,29,2,NA
"1376","GA2082",0.0010482180293501,51,2,0
"1377","GA1801",0.0010482180293501,55,2,0
"1378","GA3501",0.000524109014675052,71,2,NA
"1379","GA2180",0,37,2,0
"1380","GA1586",0.000349406009783368,42,1,1
"1381","GA49",0,23,1,0
"1382","GA71",0,39,1,0
"1383","GA706",0.00209643605870021,66,1,1
"1384","GA2058",0,37,1,0
"1385","GA3506",0.000698812019566737,69,1,0
"1386","GA97",0,60,1,NA
"1387","GA890",0,57,1,0
"1388","GA2996",0.000349406009783368,29,2,0
"1389","GA2758",0.000698812019566737,65,2,NA
"1390","GA789",0,14,2,0
"1391","GA1335",0,45,1,0
"1392","GA3295",0.000349406009783368,65,1,0
"1393","GA723",0.0010482180293501,74,1,0
"1394","GA3191",0.000698812019566737,37,1,0
"1395","GA2125",0.000698812019566737,40,1,0
"1396","GA1420",0.00139762403913347,45,2,0
"1397","GA1148",0,15,2,0
"1398","GA2017",0.0010482180293501,31,2,0
"1399","GA285",0,57,2,0
"1400","GA2197",0,17,1,0
"1401","GA3025",0,47,2,0
"1402","GA213",0,13,2,0
"1403","GA784",0.000349406009783368,30,2,0
"1404","GA2753",0,13,2,0
"1405","GA497",0,28,2,0
"1406","GA3038",0.000349406009783368,31,2,0
"1407","GA2020",0,46,2,0
"1408","GA922",0.0010482180293501,23,2,0
"1409","GA1660",0.000698812019566737,23,2,0
"1410","GA3401",0.0010482180293501,55,2,0
"1411","GA1200",0,6,2,0
"1412","GA3375",0,20,2,0
"1413","GA1179",0.000698812019566737,37,2,0
"1414","GA717",0,17,2,0
"1415","GA2820",0,9,1,0
"1416","GA2943",0,33,2,0
"1417","GA1654",0.00139762403913347,34,2,0
"1418","GA398",0.00139762403913347,45,1,0
"1419","GA3590",0,15,2,0
"1420","GA2966",0,13,2,0
"1421","GA273",0.000349406009783368,16,2,0
"1422","GA1802",0,27,1,0
"1423","GA2585",0,10,1,0
"1424","GA1274",0.006638714185884,87,1,1
"1425","GA2121",0.000349406009783368,62,2,1
"1426","GA2800",0.000698812019566737,25,2,0
"1427","GA898",0.00192173305380853,48,2,0
"1428","GA1557",0,29,2,NA
"1429","GA3125",0.00174703004891684,47,2,0
"1430","GA2365",0,29,2,1
"1431","GA2974",0,19,2,NA
"1432","GA2397",0,8,2,0
